"","Ro2020s021","Ro2020s035","Ro2020s001","Ro2020s003","Ro2020s022","Ro2020s028","Ro2020s012","Ro2020s002","Ro2020s008","Ro2020s026","Ro2020s024","Ro2020s037","Ro2020s016","Ro2020s004","Ro2020s019","Ro2020s029","Ro2020s031","Ro2020s027","Ro2020s009","Ro2020s039","Ro2020s010","Ro2020s030","Ro2020s013","Ro2020s020","Ro2020s007","Ro2020s017","Ro2020s014","Ro2020s023","Ro2020s015","Ro2020s033","Ro2020s025","Ro2020s038","Ro2020s011","Ro2020s018","Ro2020s006","Ro2020s005","Ro2020s036","Ro2020s032","Ro2020s034","taxonomy"
"459fe1bdae849dbd75a8fa1ea1603b63",0,0,0,0,0,7,4,0,0,0,0,0,0,2,23,3,1,0,0,0,0,0,0,0,0,7,2,11,3,0,0,0,0,7,16,1,0,2,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Proteiniclasticum; Ambiguous_taxa"
"1f0bf60ef11f89ac04ea8131da0e8169",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Sulfurovaceae; D_5__Sulfurovum"
"567f0b15bff59f6ef1e0722bc38d8611",0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,5,0,4,0,4,0,2,0,8,7,5,0,2,0,0,3,6,0,0,0,0,2,0,"D_0__Bacteria; D_1__Atribacteria; D_2__JS1; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"c7745b31dabafd28fa2ba2308fd53c46",0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Chlamydiae; D_2__LD1-PA32; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"4ded5e5ea41976c172b1b1fbd93bf8ad",2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__uncultured"
"49afde163ed71d82d4143884e546a89e",1,0,9,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,2,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__Desulfonatronobacter; D_6__uncultured bacterium"
"29da5a3f094d3a63d84f126506c2e716",2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,8,2,0,0,11,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__uncultured"
"0c54dbc73557982d95fcf50a70680ac2",0,0,0,0,0,5,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__ADurb.Bin120; D_6__uncultured Anaerolineaceae bacterium"
"9d0825d4b19e2354212e1a0f935bf5dc",3,0,2,0,0,16,0,2,0,10,0,0,0,0,0,2,0,0,3,0,4,0,9,0,3,3,0,0,9,0,0,0,6,5,3,3,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"28ecbb634069afd9434861502e6af65a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__Desulfatitalea; D_6__uncultured bacterium"
"42ecb3acc5410bb794da1b674770cfba",748,10,284,12,624,145,167,54,83,100,1051,12,417,9,849,296,27,402,194,0,182,32,202,994,74,71,45,490,110,22,869,0,151,895,753,1022,7,19,56,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 3; D_5__Clostridiisalibacter; D_6__bacterium YC-ZSS-LKJ129"
"ca222d896fb6c7ee2ebba74059f23be0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,"D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__Candidatus Latescibacter"
"eef248a8ac4207dd0620e1813b6282c2",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,6,3,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae"
"714a4b5cea556404892daf9117a6bce8",5,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__Candidatus Latescibacter"
"f2e51fd959352d21330cde87fb9b45a9",0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,"D_0__Bacteria; D_1__Lentisphaerae; D_2__Oligosphaeria; D_3__Oligosphaerales; D_4__Lenti-02; D_5__uncultured bacterium; D_6__uncultured bacterium"
"826f9b1fb31db30faf024eebb13f1e54",19,0,0,0,27,0,0,0,0,18,15,0,0,0,0,0,0,2,0,0,0,0,0,24,0,0,1,23,0,0,0,0,0,0,22,4,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__Sunxiuqinia; D_6__uncultured Sunxiuqinia sp."
"f0ef270508971b35a60727a113664400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__uncultured"
"f002eb9cd96f64ddaa9e698153f5902f",2,0,7,3,0,0,9,0,10,0,0,0,0,2,0,0,2,2,16,0,16,0,9,0,5,6,6,0,11,0,0,0,11,4,0,0,0,2,0,"D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__Candidatus Latescibacter"
"8cb7f1b5419b070f73a538a38980dba7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Marinilabiliaceae; D_5__Alkaliflexus"
"63267c05f3c1472f50a2187f9c78b85d",0,0,0,2,0,0,15,0,16,0,0,0,0,2,2,4,0,2,23,0,17,0,28,0,6,9,8,0,8,0,0,0,42,0,0,2,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae"
"b41d208054306aab490b37cd4ee172c5",0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,16,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Spirochaeta 2; D_6__uncultured bacterium"
"1d1c1327f6693da7b3b9d3af891bdaab",0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__SG8-4"
"369158d3cafbe55a05725e1e9775f829",15,0,7,0,6,14,90,0,64,0,0,0,9,4,12,12,0,14,136,21,107,0,145,9,64,59,34,0,93,0,0,39,128,6,7,5,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__uncultured"
"63f42f2c267c5a7ce010f988b6e9f718",8,2,2,0,0,8,2,0,103,9,0,4,0,0,0,23,3,4,1,0,3,5,9,0,88,3,0,0,6,6,0,0,5,0,0,0,6,2,11,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__Desulfococcus; Ambiguous_taxa"
"ef391043fad6ac36e87152156ac7c477",0,0,0,0,0,0,17,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,2,0,17,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__Desulfofustis; Ambiguous_taxa"
"0da5d402840bbc4ed9590a5b6e119a02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 2; D_5__Alkaliphilus; Ambiguous_taxa"
"ceb958dd19bd64232c798c3ab73a542f",0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Thermoanaerobacterales; D_4__SRB2"
"f373a6e20b0605a984502a8eadf3847f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Marinilabiliaceae"
"f95268a433ca54c4d6a622490ad76c85",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae"
"6d3d2ade5aabc05c1ac50b59dc70a75a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,5,2,0,4,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae"
"efd97ad9242c4c2676734e1728d6fec3",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,6,0,2,0,0,3,0,0,2,0,0,0,3,0,0,2,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__uncultured"
"b26da220f8e80860edf0bd46e6a71868",0,0,0,2,0,0,0,0,0,0,1,0,2,2,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,5,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__uncultured; D_6__uncultured low G+C Gram-positive bacterium"
"dbe7243f288cb2a0825e31a634e133b8",0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,25,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Armatimonadetes; D_2__uncultured"
"7bb129e928e98d9d6ad3c75d794bd86f",4,0,2,0,8,7,0,0,2,2,0,0,0,0,12,3,0,0,3,0,0,0,0,2,0,0,0,5,0,0,0,0,0,6,0,5,0,0,0,"D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group"
"4efb5905da0ae94e6a72036689003a10",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Ercella; D_6__uncultured bacterium"
"466d0dbe1e1381f45aabe7430482c183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,6,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia"
"84bd04060dc85235b863a35a65a27ba4",21,0,22,5,6,3,0,0,0,0,5,0,4,5,8,8,0,5,4,0,4,2,0,17,2,3,0,0,4,0,2,0,6,10,5,6,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Pla1 lineage; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"19d168f0cb7a6314bd51c360385593ea",0,0,2,6,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__LCP-89; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"534a2ab7f542076f108466a8380b2c63",0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Thermoanaerobacterales; D_4__SRB2"
"15ee05ccba57b83d7ce4e6a8b914be6e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__Dehalococcoidales; D_4__Dehalococcoidales Incertae Sedis; D_5__Dehalobium; D_6__unidentified"
"20afdafc99f93841e4bb042e24cafeb4",17,0,6,2,2,9,2,0,4,7,3,0,12,2,12,11,2,23,0,2,6,3,4,23,5,3,2,4,5,0,6,0,5,24,10,6,0,2,0,"D_0__Bacteria; D_1__Hydrogenedentes; D_2__Hydrogenedentia; D_3__Hydrogenedentiales; D_4__Hydrogenedensaceae"
"ac3e532a7abe7426961ee2eb37fa8849",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes vadinHA17"
"6936aaa84502c557a2708130166fc985",1,0,20,11,2,6,0,6,2,0,0,0,43,23,10,0,0,28,2,0,2,0,2,5,0,2,0,0,0,0,0,0,0,10,23,19,0,0,3,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae; D_5__Desulfatitalea; D_6__uncultured bacterium"
"8b4f27f55f3dd51a55c32d296c2e8d90",0,0,0,0,0,2,0,0,0,7,0,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__uncultured; D_6__uncultured bacterium"
"97d6739663393e9c0bf894544d27e59e",0,0,10,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Planctomycetes"
"4a7ae139b102dccf70f7cc7837627691",0,0,20,1,28,0,0,0,5,2,2,0,3,0,45,0,0,4,4,0,6,0,6,0,0,0,0,0,0,0,9,0,0,37,0,25,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Proteiniclasticum; Ambiguous_taxa"
"204172bde8ba03736d4e8ea1de109cb8",0,0,4,0,0,0,0,0,3,2,0,0,0,2,0,0,3,0,2,2,2,5,0,0,0,5,0,0,0,9,0,7,2,0,0,0,0,4,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"57265888314c10110bf272aeabc7f2bd",0,0,0,0,6,0,0,0,0,0,3,0,0,0,11,12,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,36,0,4,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Pseudomonadaceae; D_5__Pseudomonas"
"3706fd176f171dcb643a10b755db8e3f",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__Desulfotomaculum"
"ac9ea3080bb8004470e8011cee46df5e",2,0,0,0,0,0,0,0,0,0,4,0,4,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,9,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__Sporobacter"
"af7c2625bb49cbe7e58c4d060c1e920c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Marinobacteraceae; D_5__Marinobacter"
"1a448e280df278c30677aa69620b3a3b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,4,0,4,0,0,0,0,0,0,0,5,3,6,0,0,0,"D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__Candidatus Latescibacter"
"e151d0b42da298e69b3f942e28647826",0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiales Incertae Sedis; D_5__Dethiosulfatibacter; D_6__uncultured organism"
"0116dac5f7f21089eae736794f3aed0f",2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,9,2,6,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"c2576277c77958200675b276ccf68882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae; D_5__uncultured"
"a1c4c0254072ce24ab2389ef5ca45037",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__Desulfosporosinus"
"04bab06c318e81dcacad1a17cfcd0504",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured"
"c35a0ee8edc70c3de448cd5e2d58a740",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,2,0,0,6,0,0,3,3,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__Sunxiuqinia; Ambiguous_taxa"
"24bb3d97c6ec00326c93bb816f62acd1",9,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 1; D_5__Oxobacter; D_6__uncultured bacterium"
"26d44011ec1e2e7b1e848aa6a8d76ac8",0,0,0,0,15,14,2,0,10,1,0,0,1,0,5,13,0,8,3,4,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,2,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales; D_4__Desulfuromonadaceae; D_5__Desulfuromonas"
"4fc8144a38fd6e31f64afbc81d0372bf",3,0,5,20,0,8,14,1,0,2,0,0,1,23,2,0,11,0,9,1,0,14,3,2,0,0,0,4,0,10,0,0,0,0,2,0,0,1,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured Chloroflexi bacterium"
"5cd1f169e6f8d857444c9736c026eeba",0,0,4,3,0,7,18,0,30,4,0,0,0,0,0,10,7,0,34,12,29,19,34,3,26,21,8,0,18,18,0,12,16,7,0,0,0,16,2,"D_0__Bacteria; D_1__Atribacteria; D_2__JS1; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"e4b0969b4526d76ce90432d313d4df06",0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,13,0,3,0,7,0,0,3,2,0,6,0,0,0,4,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__SB-5; D_5__uncultured bacterium; D_6__uncultured bacterium"
"9e7fcd695c2926ca667086b36ceb0ab3",0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__AKAU3564 sediment group; D_5__uncultured bacterium; D_6__uncultured bacterium"
"7e8c032d1db6aba58a5fad91de7a2121",19,0,0,0,0,10,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,0,1,13,0,0,0,0,1,2,0,0,0,0,7,13,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Thermoanaerobacterales; D_4__SRB2"
"d36b89d515858125468f030be82c062b",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,"D_0__Bacteria; D_1__BRC1; D_2__uncultured organism; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"4d9d9f216cd69a3325bcb919d70def23",20,0,2,0,3,8,4,0,5,5,0,0,8,0,11,9,0,8,9,0,0,0,2,23,5,2,2,0,5,0,3,0,5,6,4,5,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__uncultured"
"a180c364e87b3ebd82ebd37c6040b595",4,0,0,0,0,0,5,0,5,0,0,0,4,0,5,0,0,0,7,0,5,0,9,0,3,3,3,0,11,0,0,0,8,4,0,2,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XIII; D_5__Anaerovorax"
"f34419d79aab2f69dbaa156b0147ebb5",42,0,0,0,4,28,10,0,7,6,0,0,21,0,28,30,0,10,19,0,6,0,11,41,8,9,5,3,7,0,0,3,8,24,23,35,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__MSBL9; D_4__4572-13; D_5__uncultured organism; D_6__uncultured organism"
"fac0d813232522b628de34d23ad03812",11,0,2,0,20,4,0,0,0,0,5,0,5,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,39,0,2,0,0,0,0,0,0,"D_0__Bacteria; D_1__Tenericutes; D_2__Mollicutes; D_3__Haloplasmatales; D_4__Haloplasmataceae; D_5__Haloplasma; D_6__uncultured bacterium"
"8f6e56ce9032e03b461cd6fd4afbdc6b",0,0,31,10,0,0,0,3,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__WS1"
"ddec4f82a3ff75a700131c9694b7af9d",0,0,0,0,4,10,7,0,0,8,0,0,3,2,17,0,0,0,13,0,3,0,15,0,2,9,6,0,7,0,0,0,27,12,9,6,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae"
"54c800d7fc44e048529c5310aeda3f97",0,0,3,0,19,3,0,0,0,9,14,0,0,3,0,0,92,0,0,0,0,141,0,0,0,0,0,8,0,95,8,0,0,3,0,0,0,58,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Leptospirae; D_3__Leptospirales; D_4__Leptospiraceae; D_5__RBG-16-49-21; D_6__uncultured organism"
"984c6b8f149cb66bb88046dff8414cc1",76,0,16,3,146,193,0,4,0,97,73,6,9,4,38,686,6,24,0,0,0,7,0,60,0,0,0,98,0,3,59,0,0,70,4,8,8,0,2,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Propionibacteriaceae; D_5__Cutibacterium"
"23c567ea3d4cb88c2f4937af8a349e83",0,0,15,2,0,0,0,4,0,0,0,0,2,3,3,0,0,0,2,0,3,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism"
"d1a4818be972a520a0a56a3da6788595",0,0,22,19,2,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Coriobacteriia; D_3__FS118-23B-02; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa"
"a3b6164b6b8e40a960ab768a7776fd24",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__Desulfotomaculum; D_6__Desulfotomaculum intricatum"
