asv	FEzW4zC11	FEzW0zC7	FEzW4zF8	FEzW4zF5	FEzW2zC6	FEzW0zF11	FEzW2zF4	FEzW2zC8	FEzW4zC1	FEzW4zC6	FEzW2zF2	FEzW0zF7	FEzW2zC10	FEzW0zF5	FEzW6zC4	FEzW0zF6	FEzW4zF1	FEzW6zC3	FEzW6zF8	FEzW0zC9	FEzW4zC10	FEzW0zF1	FEzW2zF7	FEzW4zC2	FEzW4zF3	FEzW6zF5	FEzW2zF8	FEzW6zF2	FEzW6zC6	FEzW2zF6	FEzW0zF2	FEzW2zC2	FEzW6zF9	FEzW4zC3	FEzW0zF3	FEzW4zF9	FEzW6zF6	FEzW2zC9	FEzW6zC2	FEzW0zF9	FEzW2zC4	FEzW0zC2	FEzW4zC9	FEzW6zC10	FEzW0zC1	FEzW4zF4	FEzW6zF3	FEzW2zC3	FEzW4zF7	FEzW0zC6	FEzW6zF11	FEzW0zF4	FEzW2zF11	FEzW4zC4	FEzW0zC10	FEzW6zC7	FEzW6zF7	FEzW6zC5	FEzW6zF1	FEzW2zC5	FEzW0zC4	FEzW0zC5	FEzW6zC9	FEzW6zC1	FEzW2zF1	FEzW2zC11	FEzW2zF9	FEzW2zF5	FEzW2zF3	FEzW2zC1	FEzW2zC7	FEzW4zF2	FEzW4zC7	FEzW6zF4	FEzW4zC5	FEzW0zC8	FEzW4zC8	FEzW4zF6	FEzW0zC11	FEzW6zC11	FEzW6zC8
fa1e95379310ad0cb87e5081bbab11f1	24.0	0.0	15.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	8.0	0.0	25.0	7.0	2.0	0.0	8.0	0.0	2.0	2.0	13.0	0.0	36.0	3.0	0.0	2.0	7.0	9.0	4.0	2.0	2.0	3.0	2.0	0.0	2.0	2.0	4.0	15.0	2.0	17.0	0.0	11.0	4.0	0.0	7.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	22.0	0.0	5.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0
eac4ff54696d5a98dfc7c3f428d18d2d	23.0	0.0	0.0	52.0	0.0	2.0	0.0	4.0	14.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	9.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	28.0	9.0	0.0	0.0	15.0	0.0	16.0	0.0	8.0	10.0	7.0	9.0	0.0	3.0	0.0	0.0	6.0	17.0
e02f3b131036ec7169fc5bbdf7694c98	23.0	22.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	7.0	3.0	3.0	5.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	9.0	1.0	0.0	5.0	4.0	0.0	0.0	23.0	2.0	0.0	60.0	3.0	2.0	5.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	11.0	0.0	0.0	11.0	0.0	5.0	7.0	15.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	2.0	29.0	0.0	4.0	0.0	31.0
2cca77dafa6a8c505812dc6d568a9d83	23.0	13.0	2.0	39.0	6.0	90.0	30.0	31.0	11.0	195.0	69.0	38.0	27.0	71.0	28.0	86.0	119.0	7.0	25.0	102.0	8.0	155.0	0.0	181.0	39.0	162.0	6.0	0.0	24.0	22.0	159.0	288.0	55.0	20.0	37.0	10.0	11.0	25.0	63.0	20.0	183.0	109.0	56.0	4.0	61.0	56.0	31.0	194.0	0.0	135.0	18.0	24.0	3.0	59.0	3.0	42.0	0.0	10.0	47.0	47.0	30.0	98.0	10.0	32.0	82.0	41.0	22.0	58.0	8.0	50.0	1.0	13.0	3.0	53.0	136.0	34.0	6.0	21.0	14.0	19.0	3.0
1483099f2bb65065ccfdeeac8ed38ce1	22.0	34.0	4.0	10.0	3.0	0.0	15.0	2.0	9.0	5.0	26.0	2.0	0.0	20.0	109.0	0.0	5.0	70.0	6.0	0.0	6.0	7.0	15.0	56.0	0.0	143.0	2.0	102.0	7.0	5.0	2.0	42.0	45.0	13.0	6.0	28.0	41.0	1.0	130.0	13.0	75.0	4.0	0.0	8.0	2.0	3.0	7.0	4.0	33.0	0.0	11.0	4.0	0.0	147.0	4.0	53.0	30.0	29.0	7.0	11.0	4.0	3.0	23.0	6.0	4.0	0.0	2.0	24.0	9.0	3.0	9.0	53.0	25.0	6.0	16.0	6.0	22.0	16.0	7.0	32.0	49.0
eab8e0dcb985fa853cc092897a6c906a	21.0	86.0	11.0	24.0	1.0	2.0	31.0	8.0	40.0	23.0	56.0	2.0	0.0	29.0	163.0	6.0	14.0	156.0	7.0	0.0	10.0	5.0	25.0	136.0	10.0	397.0	3.0	253.0	17.0	3.0	0.0	102.0	42.0	28.0	8.0	61.0	42.0	17.0	321.0	21.0	173.0	2.0	2.0	9.0	1.0	2.0	5.0	9.0	80.0	0.0	5.0	4.0	0.0	285.0	13.0	7.0	102.0	46.0	12.0	17.0	3.0	3.0	29.0	15.0	7.0	6.0	4.0	30.0	6.0	4.0	1.0	139.0	15.0	10.0	21.0	8.0	23.0	28.0	3.0	44.0	50.0
55377192c739dea14e9bb5da198d8609	21.0	26.0	5.0	0.0	4.0	56.0	12.0	11.0	0.0	25.0	2.0	19.0	53.0	16.0	1.0	23.0	4.0	0.0	15.0	43.0	7.0	17.0	13.0	0.0	49.0	41.0	10.0	5.0	51.0	8.0	27.0	39.0	0.0	6.0	23.0	0.0	13.0	10.0	0.0	42.0	0.0	39.0	0.0	10.0	53.0	5.0	0.0	6.0	3.0	68.0	19.0	31.0	13.0	0.0	4.0	0.0	5.0	0.0	0.0	11.0	0.0	44.0	7.0	0.0	26.0	22.0	9.0	21.0	39.0	31.0	5.0	0.0	26.0	0.0	22.0	47.0	14.0	11.0	146.0	23.0	25.0
45c011a8ba98118a4ddc6a52df5a70e6	21.0	29.0	8.0	21.0	5.0	11.0	44.0	8.0	9.0	32.0	18.0	3.0	11.0	29.0	13.0	9.0	10.0	93.0	28.0	9.0	27.0	10.0	9.0	5.0	14.0	69.0	16.0	18.0	12.0	20.0	15.0	27.0	20.0	49.0	22.0	30.0	15.0	5.0	19.0	9.0	20.0	6.0	12.0	2.0	13.0	9.0	43.0	8.0	28.0	0.0	23.0	20.0	2.0	4.0	19.0	26.0	12.0	55.0	11.0	25.0	9.0	9.0	20.0	14.0	31.0	8.0	7.0	20.0	25.0	13.0	13.0	18.0	23.0	11.0	16.0	14.0	16.0	26.0	5.0	142.0	61.0
a6cb2a5c35c28985e1c1358a794210ef	20.0	18.0	3.0	3.0	4.0	0.0	7.0	0.0	10.0	13.0	9.0	0.0	0.0	9.0	56.0	3.0	2.0	27.0	3.0	2.0	17.0	10.0	29.0	31.0	2.0	121.0	2.0	83.0	1.0	6.0	0.0	33.0	85.0	8.0	3.0	54.0	27.0	1.0	122.0	2.0	49.0	0.0	0.0	19.0	4.0	2.0	4.0	1.0	24.0	0.0	6.0	6.0	0.0	63.0	5.0	45.0	29.0	20.0	7.0	11.0	3.0	2.0	66.0	7.0	6.0	2.0	5.0	16.0	7.0	2.0	3.0	59.0	26.0	2.0	12.0	1.0	57.0	11.0	0.0	95.0	112.0
9e0b19f108989402ece070377501def9	20.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	21.0	0.0	11.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	14.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	23.0	0.0
7051cd7b1306e6d01c35b487598f2520	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
2d2f899076f8837afdd3578937d50a68	19.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11.0	3.0	68.0	0.0
60ad9a1896f0778705338df36bb235fc	19.0	8.0	0.0	32.0	18.0	13.0	0.0	19.0	5.0	25.0	2.0	5.0	0.0	5.0	0.0	5.0	16.0	8.0	3.0	4.0	0.0	13.0	15.0	43.0	52.0	39.0	3.0	0.0	0.0	13.0	4.0	5.0	0.0	3.0	2.0	0.0	25.0	3.0	17.0	15.0	7.0	20.0	2.0	0.0	2.0	2.0	32.0	0.0	10.0	0.0	0.0	0.0	5.0	45.0	15.0	18.0	10.0	14.0	7.0	3.0	4.0	10.0	9.0	31.0	117.0	15.0	0.0	9.0	86.0	6.0	12.0	20.0	19.0	22.0	13.0	0.0	12.0	10.0	3.0	37.0	6.0
4c84495480abfb4bbeecd1b39783f3fe	17.0	0.0	0.0	0.0	1.0	4.0	0.0	2.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	10.0	3.0	0.0	2.0	0.0	3.0	4.0	2.0	3.0	5.0	0.0	5.0	0.0	3.0	0.0	2.0	7.0	2.0	8.0	0.0	0.0	4.0	0.0	7.0	9.0
7dff4315605c1ae6a11957a0b6e9a364	17.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
f5088cfcd234701289fb7af6667c3d7a	15.0	0.0	0.0	0.0	0.0	0.0	49.0	17.0	57.0	54.0	192.0	26.0	24.0	156.0	42.0	52.0	139.0	2.0	0.0	15.0	15.0	173.0	0.0	0.0	0.0	65.0	19.0	32.0	11.0	189.0	154.0	29.0	68.0	38.0	34.0	66.0	0.0	0.0	38.0	0.0	150.0	104.0	0.0	14.0	10.0	4.0	0.0	103.0	6.0	42.0	0.0	93.0	5.0	10.0	43.0	171.0	64.0	0.0	113.0	0.0	94.0	115.0	0.0	0.0	194.0	4.0	7.0	56.0	4.0	127.0	2.0	50.0	24.0	0.0	0.0	501.0	3.0	3.0	50.0	0.0	4.0
8b1438b76af302af7ec9754096df0e3e	14.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	5.0	0.0	2.0	6.0	3.0	0.0	5.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	0.0	3.0	0.0	9.0	0.0	1.0	3.0	3.0	2.0	9.0	0.0	4.0	6.0	0.0	9.0	6.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	11.0	0.0	0.0	8.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	5.0	14.0
4845cd684fc2fb980b47236c46e5799f	14.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	13.0	0.0	7.0	20.0	0.0	0.0	3.0	8.0	0.0
a9ef57dbd38c3d88da9d16c6c55c6b88	14.0	4.0	3.0	15.0	6.0	0.0	0.0	4.0	17.0	29.0	5.0	0.0	0.0	9.0	0.0	8.0	21.0	0.0	9.0	0.0	0.0	17.0	0.0	13.0	10.0	28.0	14.0	6.0	21.0	9.0	8.0	7.0	16.0	2.0	4.0	8.0	13.0	12.0	9.0	18.0	0.0	2.0	8.0	0.0	5.0	5.0	8.0	2.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	11.0	8.0	22.0	16.0	8.0	0.0	5.0	0.0	12.0	15.0	0.0	2.0	7.0	6.0	14.0	4.0	13.0	21.0	9.0	25.0	0.0	0.0	5.0	0.0	4.0	17.0
a4cc58c4cc7b717d93f2e6ae2402c163	14.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	10.0	0.0	2.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	15.0	5.0	2.0	3.0	4.0	5.0	5.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	21.0	5.0	11.0	0.0	0.0	4.0	0.0	0.0	3.0	8.0	3.0
62dc30a65ad31a7d120d3572738ee4be	13.0	0.0	4.0	0.0	6.0	9.0	0.0	6.0	0.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	22.0	0.0	11.0	4.0	0.0	0.0	11.0	18.0	6.0	0.0	3.0	4.0	5.0	3.0	2.0	2.0	5.0	2.0	14.0	3.0	6.0	4.0	4.0	5.0	4.0	9.0	6.0	2.0	28.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	23.0	12.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	5.0	5.0	0.0	24.0	0.0	2.0	0.0	15.0	2.0	0.0	5.0	0.0	0.0	7.0	0.0	5.0
22a0f3fb5a81c83ca2cf989b0991ec74	12.0	0.0	0.0	56.0	89.0	0.0	99.0	0.0	0.0	694.0	0.0	0.0	0.0	0.0	0.0	0.0	517.0	95.0	0.0	0.0	47.0	0.0	0.0	445.0	0.0	26.0	0.0	0.0	151.0	287.0	0.0	66.0	0.0	542.0	0.0	628.0	20.0	0.0	1001.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	251.0	45.0	0.0	0.0	0.0	0.0	23.0	0.0	41.0	18.0	0.0	0.0	374.0	0.0	0.0	0.0	100.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	35.0	0.0
635d836f352f46022653b43d220ba2a3	12.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0
1f11a3ee9952425d0ec219f78ea7e41a	12.0	12.0	3.0	0.0	0.0	8.0	0.0	0.0	3.0	10.0	2.0	0.0	0.0	8.0	0.0	9.0	2.0	11.0	7.0	8.0	0.0	3.0	0.0	3.0	5.0	15.0	6.0	0.0	4.0	4.0	7.0	2.0	2.0	0.0	2.0	3.0	7.0	3.0	0.0	9.0	9.0	3.0	3.0	0.0	8.0	0.0	3.0	0.0	6.0	3.0	0.0	5.0	3.0	4.0	0.0	2.0	3.0	0.0	2.0	0.0	12.0	0.0	8.0	9.0	15.0	8.0	0.0	5.0	9.0	8.0	2.0	4.0	8.0	0.0	2.0	12.0	7.0	2.0	0.0	8.0	7.0
3a3293a890e0a1fdb40acc48803f1eab	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	21.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	22.0	0.0	5.0	0.0	0.0	12.0	0.0	0.0	0.0	17.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	7.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	2.0	14.0
603b43799e7bc4686fc26110b7bf4625	12.0	0.0	0.0	0.0	12.0	8.0	8.0	16.0	22.0	22.0	9.0	9.0	6.0	16.0	0.0	5.0	5.0	28.0	16.0	12.0	5.0	9.0	6.0	0.0	45.0	30.0	8.0	30.0	31.0	0.0	8.0	33.0	0.0	7.0	6.0	2.0	2.0	10.0	0.0	0.0	1.0	29.0	0.0	0.0	14.0	2.0	28.0	3.0	2.0	5.0	0.0	20.0	7.0	8.0	0.0	37.0	0.0	23.0	11.0	21.0	2.0	6.0	2.0	26.0	40.0	11.0	17.0	1.0	18.0	7.0	8.0	10.0	26.0	0.0	29.0	0.0	9.0	0.0	38.0	8.0	0.0
dde88b2e8f16dcdf907e1e3aceb6e72d	11.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0	8.0	0.0	2.0	0.0	13.0	0.0	0.0	0.0	19.0	0.0	5.0	0.0	5.0	0.0	0.0	10.0	0.0	0.0	2.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	20.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	25.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0	2.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	24.0	18.0	0.0
7e066d158411d1b644ed150107ceba5a	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6bbdc264fd51fce7ec18c5fded8a0b6	11.0	2.0	7.0	0.0	0.0	3.0	4.0	6.0	5.0	0.0	21.0	13.0	0.0	10.0	2.0	8.0	0.0	0.0	10.0	9.0	8.0	17.0	5.0	0.0	0.0	0.0	13.0	19.0	0.0	5.0	16.0	8.0	0.0	4.0	2.0	0.0	16.0	7.0	3.0	4.0	3.0	20.0	2.0	0.0	16.0	0.0	0.0	7.0	11.0	2.0	11.0	4.0	2.0	4.0	12.0	6.0	6.0	0.0	0.0	0.0	11.0	17.0	2.0	0.0	12.0	7.0	0.0	8.0	0.0	0.0	2.0	6.0	11.0	2.0	3.0	27.0	0.0	29.0	14.0	2.0	17.0
ede125b750ce38911e33fa89ff5253bd	11.0	0.0	7.0	5.0	0.0	4.0	0.0	3.0	0.0	13.0	3.0	6.0	0.0	10.0	3.0	2.0	6.0	2.0	17.0	5.0	3.0	3.0	0.0	4.0	12.0	0.0	2.0	2.0	16.0	3.0	9.0	7.0	14.0	3.0	0.0	0.0	6.0	2.0	2.0	0.0	0.0	9.0	7.0	4.0	12.0	6.0	11.0	2.0	0.0	3.0	6.0	8.0	3.0	4.0	0.0	12.0	0.0	7.0	0.0	5.0	0.0	5.0	0.0	12.0	5.0	2.0	0.0	0.0	11.0	0.0	4.0	0.0	16.0	11.0	11.0	0.0	2.0	5.0	4.0	6.0	6.0
06097b88c59c262df49f0ae858e030c3	11.0	217.0	61.0	38.0	13.0	22.0	118.0	27.0	70.0	26.0	28.0	14.0	15.0	49.0	11.0	36.0	53.0	34.0	76.0	46.0	0.0	18.0	73.0	0.0	126.0	80.0	18.0	77.0	28.0	103.0	28.0	82.0	0.0	46.0	14.0	41.0	39.0	34.0	102.0	53.0	33.0	24.0	40.0	20.0	28.0	7.0	315.0	13.0	0.0	6.0	50.0	29.0	16.0	15.0	34.0	30.0	0.0	45.0	49.0	37.0	17.0	2.0	0.0	7.0	37.0	29.0	20.0	2.0	77.0	15.0	54.0	59.0	127.0	54.0	132.0	172.0	0.0	77.0	48.0	19.0	71.0
2e1b6d9a8a0d30700527b5dfa863c408	10.0	1.0	4.0	4.0	0.0	0.0	6.0	2.0	6.0	0.0	2.0	0.0	2.0	8.0	1.0	2.0	0.0	7.0	3.0	7.0	0.0	4.0	0.0	6.0	0.0	7.0	0.0	0.0	2.0	6.0	0.0	14.0	0.0	5.0	2.0	7.0	0.0	0.0	19.0	10.0	0.0	0.0	2.0	3.0	0.0	3.0	12.0	0.0	1.0	0.0	0.0	6.0	0.0	4.0	3.0	10.0	1.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	8.0	0.0	4.0	2.0	0.0	14.0	0.0	3.0	4.0
ad63522c84e4e3c4239c1b16035d1cc5	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	0.0	0.0	18.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	16.0	0.0	0.0	0.0	4.0	1.0	8.0	2.0	7.0	10.0	7.0	0.0	0.0	0.0	24.0	0.0	3.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	5.0	1.0
8d241a76b42243a4253368472c816044	10.0	6.0	17.0	28.0	10.0	21.0	14.0	5.0	27.0	9.0	10.0	10.0	9.0	32.0	4.0	4.0	30.0	11.0	12.0	13.0	21.0	8.0	41.0	0.0	11.0	11.0	8.0	30.0	23.0	5.0	7.0	26.0	2.0	25.0	4.0	4.0	5.0	8.0	8.0	50.0	25.0	24.0	32.0	3.0	3.0	12.0	3.0	24.0	16.0	11.0	10.0	27.0	19.0	0.0	20.0	19.0	15.0	5.0	16.0	13.0	27.0	20.0	33.0	46.0	8.0	11.0	10.0	20.0	18.0	18.0	0.0	6.0	6.0	22.0	7.0	15.0	5.0	15.0	12.0	18.0	6.0
6efe50843785b6b2b9a1d32fc56205c3	10.0	0.0	3.0	0.0	4.0	8.0	6.0	20.0	1.0	54.0	1.0	3.0	4.0	3.0	0.0	14.0	36.0	1.0	5.0	4.0	0.0	4.0	0.0	0.0	4.0	0.0	3.0	73.0	0.0	0.0	31.0	7.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	27.0	1.0	0.0	0.0	3.0	1.0	0.0	5.0	27.0	6.0	2.0	40.0	0.0	0.0	0.0	11.0	100.0	4.0	2.0	5.0	1.0	4.0	0.0	5.0	28.0	0.0	1.0	0.0	68.0	2.0	0.0	33.0	24.0	12.0	10.0	0.0	16.0	9.0	0.0	38.0	0.0
099cdead90ed8d1bc9be9868e50101dd	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
2a47f93d1c4cdec40e6e5bb7778f2ce1	10.0	0.0	0.0	3.0	0.0	7.0	6.0	0.0	6.0	0.0	4.0	7.0	4.0	4.0	0.0	1.0	4.0	2.0	5.0	3.0	2.0	6.0	1.0	12.0	2.0	0.0	2.0	0.0	1.0	9.0	4.0	8.0	3.0	0.0	0.0	0.0	18.0	0.0	24.0	7.0	6.0	0.0	12.0	2.0	3.0	11.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	2.0	1.0	7.0	2.0	1.0	0.0	7.0	4.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	5.0	0.0	11.0	0.0	1.0	6.0	3.0	4.0	1.0	3.0
5a2df5412e17e2f0fd124c3dc076fb5e	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	13.0	19.0
