#OTU ID	FR-026	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-214	FR-215	FR-221	FR-223	FR-229	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-419	FR-430	FR-450	FR-451	FR-459	FR-460	FR-496	FR-500	FR-503	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-817	FR-820	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835
k__Bacteria._.p__Firmicutes._.c__Negativicutes._.o__Selenomonadales._.f__Veillonellaceae._.g__Veillonella	2	230	3	3	6	10	9	44	317	89	85	0	4	14	14	1	26	1	2	19	4	1	1	400	82	4	1692	15	0	8876	1	9	55	0	56	1	210	35	9	75	19	26	8	93	0	208	3	1	155	157	121	148	11	676	65	4	19	69	74	68	17737	11	7	45	10	12	10	7	4	1025	164	208	78	6	7	0	0	5	34	3	19	1	2	457	0	3	3	7	0	23	27	35	0	4	61	14	26	85	2	39	2	8	1	41	18	647	28	2467	6007	0	20	422	218	153	19	90
k__Bacteria._.p__Fusobacteria._.c__Fusobacteriia._.o__Fusobacteriales._.f__Fusobacteriaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
k__Bacteria._.p__Fusobacteria._.c__Fusobacteriia._.o__Fusobacteriales._.f__Fusobacteriaceae._.g__Fusobacterium	0	0	0	0	0	0	0	4	7	1	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	26	0	0	8	0	6	2	0	30	0	0	111	0	6895	2	269	1	0	1	0	1	152	0	73	106	8	3	0	0	3	0	35	49	4	1	0	0	36	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	114	50	0	0	0	3	0	0	1	0	0	10015	1	53	2609	0	0	373	3	1	0	0	11119	0	556	0	0	1
k__Bacteria._.p__Fusobacteria._.c__Fusobacteriia._.o__Fusobacteriales._.f__Leptotrichiaceae._.g__Leptotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Lentisphaerae._.c__._.o__._.f__._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Lentisphaerae._.c__Lentisphaeria._.o__Victivallales._.f__Victivallaceae._.g__Victivallis	5	2	29	0	0	0	13	0	0	26	0	0	0	1	0	0	28	0	0	0	0	0	1	0	0	12	0	748	1	0	166	0	0	0	74	2	0	0	33	8	0	0	0	4	0	4	0	0	38	262	171	220	44	0	0	3	22	5	150	27	0	0	8	0	7	26	0	277	42	0	1	0	0	0	3	0	32	211	1	0	0	0	0	6	0	0	4	0	167	84	57	0	0	15	0	2	0	0	12	0	0	7	3	0	0	301	0	0	0	0	3	36	16	22	0	0
k__Bacteria._.p__Proteobacteria._.c__._.o__._.f__._.g__	9	13	69	122	2	0	0	2	0	61	0	0	0	0	4	19	25	15	0	5	0	0	115	6	0	1	0	23	6	0	1077	34	73	0	354	66	0	8	244	2	0	3	0	4	0	90	6	0	0	45	2	94	385	1	0	0	483	25	247	66	0	15	81	2	42	0	1	0	0	0	0	0	0	0	20	0	24	106	0	0	10	5	1	57	0	0	0	6	8	47	210	0	0	241	0	0	0	8	0	0	0	3	18	0	141	287	0	0	0	0	81	0	252	120	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__._.f__._.g__	0	3	67	0	47	0	229	8	6	15	2	2	4	5	3	0	75	0	2	4	2	1	1	5	2	1	10	7	8	14	13	362	85	34	879	62	27	2	31	3	4	110	8	6	6	26	2	1	4	4	13	1	74	1	0	40	0	5	4	6	1	4	3	2	7	157	60	0	4	3	3	4	0	1	0	1	79	147	0	10	0	3	4	7	6	0	26	0	1	16	0	0	11	93	20	4	733	8	5	2	17	8	11	2	18	340	16	9	2	4	5	52	14	8	74	8
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Caulobacterales._.f__Caulobacteraceae._.g__Asticcacaulis	0	9	3	3	3	6	3	2	4	5	8	10	0	3	7	0	1	0	2	7	6	1	1	3	3	1	15	17	15	25	21	0	30	95	10	41	33	3	18	1	18	5	9	19	6	12	5	3	1	3	3	3	2	3	3	3	1	3	4	18	3	4	2	4	6	8	3	3	8	1	6	6	2	4	0	7	2	2	1	10	10	7	6	0	11	1	3	0	2	4	2	5	7	4	13	9	1	8	2	8	3	4	9	8	7	7	37	8	5	11	3	22	15	10	94	6
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Caulobacterales._.f__Caulobacteraceae._.g__Caulobacter	5	0	9	1	7	1	0	0	4	15	5	1	4	14	3	0	2	0	0	12	5	2	6	12	0	3	5	2	7	17	21	5	2	0	0	0	6	2	6	0	19	5	1	0	0	11	0	3	1	0	0	15	6	14	19	8	6	0	52	2	12	32	25	0	10	20	36	0	29	0	0	24	0	3	0	8	2	0	3	12	0	1	13	1	218	1	0	0	0	5	0	0	4	1	2	0	5	2	8	0	3	0	0	1	0	22	4	0	0	0	2	0	2	2	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhizobiales._.f__._.g__	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	1	67	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhizobiales._.f__Bradyrhizobiaceae._.g__Bradyrhizobium	0	1	8	0	2	0	1	5	1	0	1	3	2	0	1	0	0	0	0	0	0	1	9	0	2	0	4	9	0	16	7	0	0	0	0	0	0	0	1	0	6	1	47	0	5	6	2	2	0	1	0	1	0	1	2	0	1	1	3	3	1	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	1	2	4	3	7	8	0	0	0	6	2	0	4	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhizobiales._.f__Methylobacteriaceae._.g__Methylobacterium	0	0	0	1	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	10	0	1	3	0	4	56	93	0	11	18	0	1	4	1	5	0	12	4	0	2	2	18	3	1	0	0	0	4	0	0	22	2	0	4	2	7	17	38	12	1	13	7	4	0	6	0	0	27	0	0	0	0	3	0	0	1	13	2	1	0	11	0	1	0	1	5	0	0	74	0	1	4	1	0	4	7	0	5	0	0	1	10	0	5	0	18	6	5	0	7	7	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhizobiales._.f__Phyllobacteriaceae._.g__Phyllobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhodobacterales._.f__Rhodobacteraceae._.g__	2	28	22	20	12	21	14	39	32	113	81	67	97	50	34	7	23	2	24	22	33	11	12	33	28	22	151	338	185	194	321	54	243	620	171	298	347	45	263	3	166	100	96	146	66	259	57	61	21	35	17	18	4	20	21	60	9	28	39	105	84	77	39	21	71	27	38	7	49	1	16	36	3	5	1	11	12	8	21	133	40	47	24	35	89	5	24	3	3	52	5	9	83	42	47	60	41	80	40	92	28	66	219	53	51	66	199	99	116	136	143	233	205	123	417	87
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhodobacterales._.f__Rhodobacteraceae._.g__Paracoccus	163	447	494	451	391	1537	221	1388	790	1865	2701	1886	943	3825	568	147	286	33	80	1910	1489	570	1396	449	2121	758	2859	13977	2374	8970	9595	458	6074	31988	1624	3250	8126	491	5249	45	4237	3073	5791	10997	2072	7564	611	1921	203	429	251	259	104	183	442	426	104	344	996	5209	707	1166	919	208	2163	807	806	721	796	42	211	547	752	218	11	201	212	44	136	4285	697	460	1034	343	20360	175	341	59	562	638	127	98	1047	447	601	844	779	1178	1148	2154	266	1557	5006	581	1318	6618	2806	4899	1729	10082	2459	9371	4175	2630	12737	3778
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhodospirillales._.f__Rhodospirillaceae._.g__	0	2	41	3	0	0	2	0	0	38	0	0	0	0	0	29	5	0	0	0	0	0	81	0	0	0	0	0	0	1	0	245	0	0	1	677	0	0	136	0	0	36	0	1	4	0	0	0	0	0	41	33	0	0	0	0	3	11	0	39	0	1	0	0	0	7	0	0	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	253	0	0	4	0	0	191	1	0	36	0	0	320	0	0	0	0	86	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Rhodospirillales._.f__Rhodospirillaceae._.g__Insolitispirillum	0	8	11	0	0	0	6	239	0	52	0	0	2	0	0	0	0	0	0	0	0	128	62	0	9	0	0	0	0	0	0	0	0	0	0	52	0	0	404	0	0	0	0	17	0	0	0	0	0	100	273	0	0	0	0	0	0	30	0	120	0	2	164	12	0	0	0	67	0	0	0	0	0	2	0	0	153	24	0	0	50	0	0	2	0	1	41	0	0	9	0	0	0	31	34	0	0	10	0	0	0	0	0	0	0	72	0	0	0	0	43	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Sphingomonadales._.f__Sphingomonadaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Sphingomonadales._.f__Sphingomonadaceae._.g__Novosphingobium	0	0	0	0	0	0	3	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	1	0	0	0	0	4	0	0	0	1	0	0	2	0	1	0	3	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Sphingomonadales._.f__Sphingomonadaceae._.g__Sphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Alphaproteobacteria._.o__Sphingomonadales._.f__Sphingomonadaceae._.g__Sphingomonas	838	3629	1988	2116	1538	3336	758	3390	2172	4694	5646	4599	2731	9372	1831	492	783	52	318	5005	3814	2267	4048	1302	5643	2135	7346	35900	5735	21880	17517	1335	24399	83553	5403	16130	24759	1060	14387	84	10563	6079	14704	21568	4421	17058	1525	6127	450	1228	751	1642	536	935	1354	1192	459	992	3525	17087	1575	3106	2274	663	7759	2273	2513	5280	2553	265	1644	1759	4528	1718	90	1675	1545	300	577	10672	2059	1505	2819	1167	51294	561	745	536	5095	1412	901	806	3315	1062	5420	2276	1964	3130	3042	6641	629	4149	11255	2371	3735	16177	9449	10266	4020	29075	5650	25891	10945	7675	30012	8577
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__._.f__._.g__	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	4	0	2	25	0	0	0	14	0	5	16	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	17	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__._.g__	3	0	49	4	1	0	0	0	0	0	4	0	2	0	0	1	22	0	0	17	0	0	0	0	0	3	0	866	4	3	12	0	0	0	135	0	10	0	9	0	124	0	0	0	2	1	334	0	177	0	151	86	13	0	0	0	20	23	10	0	0	0	303	1	1	66	267	30	0	0	2	0	0	0	132	0	46	6	1	0	8	0	0	0	0	0	8	0	0	4	20	0	8	0	0	0	0	1	0	769	0	0	1	5	0	0	0	0	0	0	2	0	10	0	0	78
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Alcaligenaceae._.g__Alcaligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	4	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Comamonadaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Comamonadaceae._.g__Comamonas	0	0	0	0	0	0	1	0	0	4	2	0	1	1	0	0	0	0	0	3	0	0	0	1	1	0	8	30	1	0	16	2	2	0	1	1	18	0	3	0	20	6	2	14	9	14	3	0	0	0	0	0	0	0	2	2	0	1	0	4	3	7	5	0	3	1	0	0	3	0	0	1	0	1	0	2	0	0	2	10	1	1	2	1	39	0	1	0	0	5	0	0	3	3	2	0	4	1	7	8	3	1	0	0	3	1	0	1	2	9	1	1	2	5	4	1
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Comamonadaceae._.g__Polaromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Oxalobacteraceae._.g__Herbaspirillum	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Oxalobacteraceae._.g__Oxalobacter	0	55	6	2	28	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	7	2	68	0	0	0	0	31	0	0	1	3	0	0	0	0	0	18	0	0	0	1	5	8	21	0	0	0	6	0	11	0	0	9	13	0	1	2	0	7	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	12	0	0	6	1	0	0	9	20	0	10	47	0	0	0	0	0	0	3	15	0	4
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Sutterellaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	1	0	0	0	0	11	0	0	0	31	0	18	0	6	1	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	2	0	0	0	5	1	72	0	0	0	0	1	0	791	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Sutterellaceae._.g__Parasutterella	2	223	63	30	106	0	0	511	126	131	0	0	11	0	0	70	0	1	0	7	0	0	1	327	154	284	3569	1	7	346	1291	3914	1077	1	3600	1522	1368	0	896	14	0	316	1	15	3	280	2	114	509	121	16	86	572	0	0	106	123	91	586	112	1	6	2	130	73	103	944	0	43	558	0	555	0	0	0	63	195	559	1	0	61	1	0	5	53	853	38	0	0	324	845	172	35	15	0	0	0	4	44	60	0	8	10	248	468	25	48	0	0	0	62	427	38	38	4	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Burkholderiales._.f__Sutterellaceae._.g__Sutterella	170	3	0	0	116	0	53	0	0	17	2	0	22	1	1	48	10	0	0	26	0	258	72	240	0	0	0	0	2	0	0	0	0	0	0	3	0	0	232	0	0	0	0	186	0	44	355	0	0	194	30	103	1	4	298	77	0	0	7	150	0	1348	487	11	83	0	0	10	88	1	90	0	0	0	210	1	0	0	13	3	0	3	87	49	0	0	68	0	95	40	0	0	0	283	6	1	0	1	2	1	0	247	0	0	0	145	0	0	10	0	950	0	0	285	8	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Methylophilales._.f__Methylophilaceae._.g__Methylobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Neisseriales._.f__Neisseriaceae._.g__Eikenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Betaproteobacteria._.o__Neisseriales._.f__Neisseriaceae._.g__Neisseria	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	3	0	0	0	9	0	0	1	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Deltaproteobacteria._.o__._.f__._.g__	0	1	0	0	0	0	0	4	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	25	0	5	14	199	0	0	0	0	2	12	1	0	1	0	0	0	1	0	0	0	0	11	1	15	0	0	0	0	6	2	0	0	0	0	3	2	3	0	0	0	0	0	0	2	12	0	0	6	24	0	0	0	1	0	0	0	0	0	0	0	127	4	0	0	5	0	0	0	0	0	0	0	4	0	0	0	29	0	0	0	0	11	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Deltaproteobacteria._.o__Desulfovibrionales._.f__._.g__	0	6	2	81	0	0	2	141	18	142	12	38	0	53	9	178	0	0	0	97	2	0	1	5	556	224	3	2	815	156	1	2277	26359	2	254	142	0	379	1132	380	0	842	0	0	0	6	0	0	0	3	645	244	1414	0	0	29	1	1495	590	18	1	10	1	508	1	843	0	0	9	0	3	0	0	0	0	106	33	845	0	1	24	174	1	1	9	0	0	1835	0	10	489	0	0	647	0	1	0	0	8	0	0	649	0	6	0	1	0	0	0	4	0	1	0	5	0	2
k__Bacteria._.p__Proteobacteria._.c__Deltaproteobacteria._.o__Desulfovibrionales._.f__Desulfomicrobiaceae._.g__Desulfomicrobium	4	0	0	7	19	3	1	0	0	12	0	0	3	0	0	49	10	0	0	1	0	0	0	0	0	0	0	0	8	156	28	0	0	0	0	0	0	0	84	0	0	0	0	0	0	48	0	0	0	30	35	136	32	0	0	0	0	0	0	0	0	0	90	4	29	82	0	2	0	2	0	0	0	0	7	0	11	19	0	0	0	0	0	3	0	0	0	0	0	15	0	0	3	0	0	0	0	0	164	0	0	44	34	272	0	59	0	0	0	0	51	51	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Deltaproteobacteria._.o__Desulfovibrionales._.f__Desulfovibrionaceae._.g__	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	3	0	0	21	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	9	0	0	0	0	8	2	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Proteobacteria._.c__Deltaproteobacteria._.o__Desulfovibrionales._.f__Desulfovibrionaceae._.g__Bilophila	6	56	58	10	15	33	59	133	0	42	11	0	52	0	3	11	28	10	1	13	3	41	31	39	0	2	0	45	149	723	228	1006	348	27	670	853	671	1	956	14	106	107	62	178	479	439	49	0	79	121	42	24	52	1	141	268	131	336	536	15	0	512	197	441	8	89	0	4	4	19	13	66	0	1	0	3	1	110	8	12	48	3	80	13	7	105	21	8	1	50	44	0	53	311	2	6	0	26	236	319	341	1	550	0	0	53	192	28	401	1	73	131	331	1	52	0
k__Bacteria._.p__Proteobacteria._.c__Deltaproteobacteria._.o__Desulfovibrionales._.f__Desulfovibrionaceae._.g__Desulfovibrio	89	292	188	431	6	326	159	0	136	10	0	0	1	0	1	0	120	0	7	0	25	0	0	144	0	1	0	480	794	98	399	9	1	0	0	4504	0	0	1	2	0	0	9	367	1053	7190	145	0	0	0	131	176	25	203	0	0	542	0	12	0	0	1624	698	3	248	0	0	159	63	1	0	112	6	10	9	0	0	28	114	0	0	0	0	179	0	0	1	0	43	923	0	0	0	98	36	0	1	0	28	0	759	0	1328	0	138	527	0	0	0	1	473	28	88	415	169	0
k__Bacteria._.p__Proteobacteria._.c__Epsilonproteobacteria._.o__Campylobacterales._.f__Campylobacteraceae._.g__Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	46	0	0	0	0	0	0	3	5	0	0
k__Bacteria._.p__Proteobacteria._.c__Gammaproteobacteria._.o__._.f__._.g__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	2	0	15	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
