#OTU ID	FR-026	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-214	FR-215	FR-221	FR-223	FR-229	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-419	FR-430	FR-450	FR-451	FR-459	FR-460	FR-496	FR-500	FR-503	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-817	FR-820	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835
k__Bacteria._.p__Bacteroidetes._.c__Flavobacteriia._.o__Flavobacteriales._.f__._.g__	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__Flavobacteriia._.o__Flavobacteriales._.f__Flavobacteriaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__Flavobacteriia._.o__Flavobacteriales._.f__Flavobacteriaceae._.g__Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__Flavobacteriia._.o__Flavobacteriales._.f__Flavobacteriaceae._.g__Cloacibacterium	0	0	0	11	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	4	1	20	0	1	0	1	0	0	0	0	0	0	1	2	0	0	2	1	1	0	0	1	12	0	1	0	6	0	0	1	1	0	1
k__Bacteria._.p__Bacteroidetes._.c__Flavobacteriia._.o__Flavobacteriales._.f__Flavobacteriaceae._.g__Ornithobacterium	0	0	0	0	0	0	0	0	0	63	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__Sphingobacteriia._.o__Sphingobacteriales._.f__Sphingobacteriaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Cyanobacteria/Chloroplast._.c__Chloroplast._.o__._.f__Chloroplast._.g__Streptophyta	0	0	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Cyanobacteria/Chloroplast._.c__Cyanobacteria._.o__._.f__._.g__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Cyanobacteria/Chloroplast._.c__Cyanobacteria._.o__._.f__Family_I._.g__GpI	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__._.o__._.f__._.g__	2	906	42	90	899	856	42	0	52	670	280	30	785	52	73	55	3	0	72	478	8	0	238	304	45	308	4	104	304	0	80	133	158	0	1083	230	0	125	501	90	42	135	1	82	27	72	88	0	5	1216	1329	107	650	0	1	649	83	410	720	703	3	29	66	59	250	32	9	10	188	0	34	3	16	91	2	87	800	169	144	39	246	125	1	18	0	1	323	0	20	623	572	6	10	261	56	122	164	805	651	0	87	12	216	3	245	113	1	2	16	131	1	33	236	459	0	24
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__._.f__._.g__	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__Bacillaceae_1._.g__Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__Bacillales_Incertae_Sedis_XI._.g__Gemella	0	0	8	1	1	0	1	2	5	7	11	0	2	33	3	2	4	0	4	6	5	17	6	4	1	1	1	3	0	0	0	1	0	0	0	2	0	0	2	0	1	37	16	100	0	4	1	16	10	4	0	0	1	1	4	0	9	3	5	3	1	3	2	29	2	0	2	38	0	20	18	0	12	8	0	13	1	4	4	6	1	10	0	9	0	7	3	3	0	128	1	24	1	1	4	3	0	0	0	95	6	6	2	4	7	5	4	57	0	10	2	0	42	5	3	7
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__Paenibacillaceae_1._.g__Brevibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__Planococcaceae._.g__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	4	0	0	0	0	0	13905	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__Planococcaceae._.g__Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__Staphylococcaceae._.g__Staphylococcus	0	1	0	0	0	0	4	0	1	1	1	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	40	2	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	38	0	0	3	1	0	0	0	0	2	0	0	1	0	0	1	2	1	1	0	0	0	3	0	0	0	0	5	0	7	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Bacillales._.f__Thermoactinomycetaceae_1._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__._.g__	0	1	0	0	0	0	3	1	0	1	0	0	0	2	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	9	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	5	0	0	0	0	0	2	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	5	1	1	3	10	1	0	0	1	0	0	0	2	0	0	0	1	10	0	1	0	0	0	0	2
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Aerococcaceae._.g__Abiotrophia	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Carnobacteriaceae._.g__Granulicatella	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	7	0	0	7	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Enterococcaceae._.g__	0	1	0	1	0	0	0	2	1	0	0	0	0	17	4	5	1	0	1	0	2	0	0	2	0	0	2	0	0	0	0	2	0	2	3	0	0	2	0	6	2	2	18	17	0	1	3	8	2	1	0	3	0	5	0	0	35	0	4	10	3	0	0	5	1	0	0	7	0	4	5	1	1	0	0	0	0	2	0	1	1	2	0	3	7	2	0	1	0	2	0	0	0	1	1	6	0	1	0	60	1	4	1	3	2	4	0	14	29	6	2	0	1	0	1	5
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Enterococcaceae._.g__Enterococcus	0	1	1	0	4	0	17	4	172	3	0	8	0	80	5	374	3	23	0	2	0	23	0	0	0	0	0	0	2	1	17	1	0	0	77	0	41	27	0	114	3	0	2	845	5	0	0	0	0	285	201	489	0	3	0	0	63	0	20	0	0	26	0	0	13	9	0	0	0	2	2	0	0	226	0	0	0	1	0	2	34	2	10	0	56	0	0	0	1	0	0	1	16	238	1	109	32	12	0	0	0	6	3	0	222	3	4	13	4418	18	0	1	1	0	0	39
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Lactobacillaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Lactobacillaceae._.g__Lactobacillus	0	5	16	0	1	0	78	3	5	159	0	928	5	52	6	6	101	1	3	2	25	3	0	4	8	42	2	20	0	1	4	50	1	0	325	2	19	44	6	20	11	20	0	31	0	25	5	77	17	19	5	1	0	197	7	3	3	803	687	1	1	4	2	1	46	0	2	0	20	5	2	2	0	135	0	462	1	14	11829	21	3	22	17	4	1	24	0	0	7	1	0	4	23	0	10	30	14	0	2	2	246	0	1	2	43	18	225	12	11	10	0	7	0	3	2	24
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Lactobacillaceae._.g__Pediococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	15	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Leuconostocaceae._.g__Leuconostoc	0	5	2	0	0	0	0	9	2	2	16	0	0	22	1	0	40	1	5	13	5	2	0	0	15	0	0	0	0	0	2	7	0	0	0	0	0	5	0	0	0	1	9	6	7	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	7	0	0	2	0	3	0	2	1	3	1	1	0	6	0	4	0	0	7	1	2	11	43	2	0	1	3	1	0	0	2	5	0	0	6	0	0	11	6	2	0	3	0	2	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Leuconostocaceae._.g__Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	0	0	0	1	0	0	0	0	0	1	8	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Streptococcaceae._.g__	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Streptococcaceae._.g__Lactococcus	0	8	16	1	2	0	0	1	13	2	11	2	0	29	198	0	2	0	5	170	0	10	0	7	17	16	0	0	3	1	1	267	1	0	0	0	9	3	3	1	1	0	29	86	42	1	0	93	490	113	130	30	1	168	0	1	176	3	17	3	0	1	0	9	6	9	3	0	0	2	1	0	3	3	0	5	22	8	0	1	13	3	0	1	8	0	41	0	19	0	0	54	217	44	0	0	0	1	2	0	21	4	0	0	4	0	1	46	265	214	1	0	4	0	0	0
k__Bacteria._.p__Firmicutes._.c__Bacilli._.o__Lactobacillales._.f__Streptococcaceae._.g__Streptococcus	3	851	445	379	30	25	2013	124	175	183	98	37	11	2811	459	23	5123	149	192	22	995	40	33	90	465	101	342	10	20	31	116	259	31	440	8	17	176	130	6	40	566	38	3947	195	112	258	10	5702	484	297	126	24	12	393	145	7	317	1348	523	294	271	76	50	2521	23	145	19	6	2	885	724	2003	1682	178	33	399	257	443	62	252	94	233	2661	2250	367	277	630	52	211	68	38	717	1284	143	2763	8172	22	9	0	94	186	129	8	88	108	458	14	9454	1670	392	320	94	53	55	372	3362
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__._.f__._.g__	0	10	17	2	1	1	4	0	1	11	6	20	3	35	2	6	0	0	29	12	10	0	0	1	7	8	2	11	57	0	15	10	1	0	25	23	0	10	7	13	0	179	0	31	1	1	4	0	2	39	29	9	7	0	0	21	0	41	4	5	1	7	0	11	21	0	16	0	41	0	2	1	0	24	1	1	4	38	56	1	20	12	0	21	0	1	41	0	1	42	38	0	3	4	1	10	762	17	91	0	42	0	29	0	4	25	2	10	0	1	0	7	1	13	3	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__._.g__	49	1073	721	2652	1264	126	310	96	385	3509	1452	661	524	300	284	709	142	60	3381	881	138	15	508	424	484	384	516	2085	1240	1	191	530	442	118	3496	2138	25	223	627	833	1002	1649	106	220	67	268	499	8	193	1005	1422	1148	1535	52	482	3410	145	1785	388	447	21	41	208	224	361	480	105	580	2310	191	445	51	124	857	131	126	815	4689	1227	208	3454	561	5	354	20	60	810	32	591	1837	1926	277	381	1435	452	259	352	3686	1878	14	1535	131	1019	1509	811	438	58	49	76	219	51	80	132	961	12	63
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_1._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_1._.g__Anaerosporobacter	0	34	0	5	92	12	3	6	154	25	6	4	5	0	7	3	0	7	6	35	11	0	2	26	7	49	0	1	5	0	5	6	0	2	17	7	0	56	10	3	12	79	31	3	0	4	6	0	5	91	16	2	4	3	4	3	3	13	9	31	0	0	8	142	0	0	1	2	5	1	157	1	2	8	2	3	2	73	5	0	29	16	0	5	0	0	68	0	3	48	9	7	52	17	3	4	0	9	4	0	12	191	1	46	42	2	106	71	0	185	1	1	10	1	0	11
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_1._.g__Clostridium_sensu_stricto	2	604	36	11	30	20	0	1	565	47	94	0	25	63	1	207	1	0	65	1786	26	0	40	297	58	371	240	38	68	0	282	4	33	0	52	0	0	26	14	74	9	17	1	42	0	0	102	195	11	158	39	80	6	181	1	6	0	0	109	120	0	0	28	44	34	5	14	159	35	6	75	0	66	132	17	5	1133	61	86	53	753	54	1	25	1	0	36	4	52	158	429	126	83	28	6	1	15	47	4	0	30	7	1	3	19	146	40	896	1	145	0	18	38	235	9	28
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_2._.g__Natronincola	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	5	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	5	2	0	0	0	0	5	0	5	0	0	1	0	0	2	0	0	1	0	0	1	0	16	4	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiaceae_4._.g__Caminicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Anaerococcus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Parvimonas	0	1	0	4	0	0	0	5	0	0	0	1	0	9	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	11	0	0	19	0	821	0	1	1	4	0	0	81	16	0	31	127	0	2	0	0	0	0	0	0	1	1	1	0	91	1	4	7	0	0	4	0	1	0	38	1	1	2	0	0	0	0	0	0	1	0	11	3	0	1	3	0	3	6	0	14	97	0	3	55	1	0	22	0	23	0	0	0	42	4	2	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Peptoniphilus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	3	0	0	2	0	0	0	3	78	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	4	0	0	0	0	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XII._.g__Fusibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XII._.g__Guggenheimella	0	5	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
